id,round,page_name,time_spent,time_entered,time_done
ev91,8,S2,6,2025-01-14T19:25:42Z,2025-01-14T19:25:48Z
ev91,8,S3,7,2025-01-14T19:25:48Z,2025-01-14T19:25:55Z
ev91,9,S2,20,2025-01-14T19:25:55Z,2025-01-14T19:26:15Z
ev91,9,S3,3,2025-01-14T19:26:15Z,2025-01-14T19:26:18Z
ev91,10,S2,15,2025-01-14T19:26:18Z,2025-01-14T19:26:33Z
ev91,10,S3,2,2025-01-14T19:26:33Z,2025-01-14T19:26:35Z
ev91,10,S4,524,2025-01-14T19:26:35Z,2025-01-14T19:35:19Z
f0Lv,1,S0,0,2025-01-14T15:26:59Z,2025-01-14T15:26:59Z
f0Lv,1,S1,4,2025-01-14T15:26:59Z,2025-01-14T15:27:03Z
f0Lv,1,S2,27,2025-01-14T15:27:03Z,2025-01-14T15:27:30Z
f0Lv,1,S3,32,2025-01-14T15:27:30Z,2025-01-14T15:28:02Z
f0Lv,2,S2,24,2025-01-14T15:28:02Z,2025-01-14T15:28:26Z
f0Lv,2,S3,13,2025-01-14T15:28:26Z,2025-01-14T15:28:39Z
f0Lv,3,S2,12,2025-01-14T15:28:39Z,2025-01-14T15:28:51Z
f0Lv,3,S3,13,2025-01-14T15:28:51Z,2025-01-14T15:29:04Z
f0Lv,4,S2,6,2025-01-14T15:29:04Z,2025-01-14T15:29:10Z
f0Lv,4,S3,1,2025-01-14T15:29:10Z,2025-01-14T15:29:11Z
f0Lv,5,S2,4,2025-01-14T15:29:11Z,2025-01-14T15:29:15Z
f0Lv,5,S3,3,2025-01-14T15:29:15Z,2025-01-14T15:29:18Z
f0Lv,6,S2,4,2025-01-14T15:29:18Z,2025-01-14T15:29:22Z
f0Lv,6,S3,13,2025-01-14T15:29:22Z,2025-01-14T15:29:35Z
f0Lv,7,S2,5,2025-01-14T15:29:35Z,2025-01-14T15:29:40Z
f0Lv,7,S3,1,2025-01-14T15:29:40Z,2025-01-14T15:29:41Z
f0Lv,8,S2,4,2025-01-14T15:29:41Z,2025-01-14T15:29:45Z
f0Lv,8,S3,4,2025-01-14T15:29:45Z,2025-01-14T15:29:49Z
f0Lv,9,S2,27,2025-01-14T15:29:49Z,2025-01-14T15:30:16Z
f0Lv,9,S3,3,2025-01-14T15:30:16Z,2025-01-14T15:30:19Z
f0Lv,10,S2,10,2025-01-14T15:30:19Z,2025-01-14T15:30:29Z
f0Lv,10,S3,2,2025-01-14T15:30:29Z,2025-01-14T15:30:31Z
ftzM,1,S0,0,2025-01-20T11:54:31Z,2025-01-20T11:54:31Z
ftzM,1,S1,47,2025-01-20T11:54:31Z,2025-01-20T11:55:18Z
i3GQ,1,S0,0,2025-01-14T22:05:01Z,2025-01-14T22:05:01Z
i3GQ,1,S1,69,2025-01-14T22:05:01Z,2025-01-14T22:06:10Z
i3GQ,1,S2,33,2025-01-14T22:06:10Z,2025-01-14T22:06:43Z
i3GQ,1,S3,16,2025-01-14T22:06:43Z,2025-01-14T22:06:59Z
i3GQ,2,S2,23,2025-01-14T22:06:59Z,2025-01-14T22:07:22Z
i3GQ,2,S3,10,2025-01-14T22:07:22Z,2025-01-14T22:07:32Z
i3GQ,3,S2,18,2025-01-14T22:07:32Z,2025-01-14T22:07:50Z
i3GQ,3,S3,2,2025-01-14T22:07:50Z,2025-01-14T22:07:52Z
i3GQ,4,S2,7,2025-01-14T22:07:52Z,2025-01-14T22:07:59Z
i3GQ,4,S3,1,2025-01-14T22:07:59Z,2025-01-14T22:08:00Z
i3GQ,5,S2,4,2025-01-14T22:08:00Z,2025-01-14T22:08:04Z
i3GQ,5,S3,1,2025-01-14T22:08:04Z,2025-01-14T22:08:05Z
i3GQ,6,S2,11,2025-01-14T22:08:05Z,2025-01-14T22:08:16Z
i3GQ,6,S3,3,2025-01-14T22:08:16Z,2025-01-14T22:08:19Z
i3GQ,7,S2,7,2025-01-14T22:08:19Z,2025-01-14T22:08:26Z
i3GQ,7,S3,1,2025-01-14T22:08:26Z,2025-01-14T22:08:27Z
i3GQ,8,S2,2,2025-01-14T22:08:27Z,2025-01-14T22:08:29Z
i3GQ,8,S3,2,2025-01-14T22:08:29Z,2025-01-14T22:08:31Z
i3GQ,9,S2,5,2025-01-14T22:08:31Z,2025-01-14T22:08:36Z
i3GQ,9,S3,1,2025-01-14T22:08:36Z,2025-01-14T22:08:37Z
i3GQ,10,S2,5,2025-01-14T22:08:37Z,2025-01-14T22:08:42Z
i3GQ,10,S3,2,2025-01-14T22:08:42Z,2025-01-14T22:08:44Z
i3GQ,10,S4,50,2025-01-14T22:08:44Z,2025-01-14T22:09:34Z
iJ4Y,1,S0,0,2025-01-20T11:58:18Z,2025-01-20T11:58:18Z
iJ4Y,1,S1,21,2025-01-20T11:58:18Z,2025-01-20T11:58:39Z
iJ4Y,1,S2,5,2025-01-20T11:58:39Z,2025-01-20T11:58:44Z
iJ4Y,1,S3,2,2025-01-20T11:58:44Z,2025-01-20T11:58:46Z
iJ4Y,2,S2,4,2025-01-20T11:58:46Z,2025-01-20T11:58:50Z
iJ4Y,2,S3,1,2025-01-20T11:58:50Z,2025-01-20T11:58:51Z
iJ4Y,3,S2,2,2025-01-20T11:58:51Z,2025-01-20T11:58:53Z
iJ4Y,3,S3,1,2025-01-20T11:58:53Z,2025-01-20T11:58:54Z
iJ4Y,4,S2,2,2025-01-20T11:58:54Z,2025-01-20T11:58:56Z
iJ4Y,4,S3,1,2025-01-20T11:58:56Z,2025-01-20T11:58:57Z
iJ4Y,5,S2,2,2025-01-20T11:58:57Z,2025-01-20T11:58:59Z
iJ4Y,5,S3,1,2025-01-20T11:58:59Z,2025-01-20T11:59:00Z
iJ4Y,6,S2,2,2025-01-20T11:59:00Z,2025-01-20T11:59:02Z
iJ4Y,6,S3,1,2025-01-20T11:59:02Z,2025-01-20T11:59:03Z
iJ4Y,7,S2,7,2025-01-20T11:59:03Z,2025-01-20T11:59:10Z
iJ4Y,7,S3,1,2025-01-20T11:59:10Z,2025-01-20T11:59:11Z
iJ4Y,8,S2,2,2025-01-20T11:59:11Z,2025-01-20T11:59:13Z
iJ4Y,8,S3,1,2025-01-20T11:59:13Z,2025-01-20T11:59:14Z
iJ4Y,9,S2,27,2025-01-20T11:59:14Z,2025-01-20T11:59:41Z
iJ4Y,9,S3,23,2025-01-20T11:59:41Z,2025-01-20T12:00:04Z
iJ4Y,10,S2,9,2025-01-20T12:00:04Z,2025-01-20T12:00:13Z
iJ4Y,10,S3,8,2025-01-20T12:00:13Z,2025-01-20T12:00:21Z
iJ4Y,10,S4,34,2025-01-20T12:00:21Z,2025-01-20T12:00:55Z
iUU4,1,S0,0,2025-01-17T13:38:39Z,2025-01-17T13:38:39Z
iUU4,1,S1,6,2025-01-17T13:38:39Z,2025-01-17T13:38:45Z
iUU4,1,S2,192,2025-01-17T13:38:45Z,2025-01-17T13:41:57Z
iUU4,1,S3,19,2025-01-17T13:41:57Z,2025-01-17T13:42:16Z
iUU4,2,S2,24,2025-01-17T13:42:16Z,2025-01-17T13:42:40Z
iUU4,2,S3,20,2025-01-17T13:42:40Z,2025-01-17T13:43:00Z
iUU4,3,S2,23,2025-01-17T13:43:00Z,2025-01-17T13:43:23Z
iUU4,3,S3,3,2025-01-17T13:43:23Z,2025-01-17T13:43:26Z
iUU4,4,S2,24,2025-01-17T13:43:26Z,2025-01-17T13:43:50Z
iUU4,4,S3,1,2025-01-17T13:43:50Z,2025-01-17T13:43:51Z
iUU4,5,S2,15,2025-01-17T13:43:51Z,2025-01-17T13:44:06Z
iUU4,5,S3,3,2025-01-17T13:44:06Z,2025-01-17T13:44:09Z
iUU4,6,S2,8,2025-01-17T13:44:09Z,2025-01-17T13:44:17Z
iUU4,6,S3,2,2025-01-17T13:44:17Z,2025-01-17T13:44:19Z
iUU4,7,S2,16,2025-01-17T13:44:19Z,2025-01-17T13:44:35Z
iUU4,7,S3,1,2025-01-17T13:44:35Z,2025-01-17T13:44:36Z
iUU4,8,S2,29,2025-01-17T13:44:36Z,2025-01-17T13:45:05Z
iUU4,8,S3,2,2025-01-17T13:45:05Z,2025-01-17T13:45:07Z
iUU4,9,S2,9,2025-01-17T13:45:07Z,2025-01-17T13:45:16Z
iUU4,9,S3,1,2025-01-17T13:45:16Z,2025-01-17T13:45:17Z
iUU4,10,S2,12,2025-01-17T13:45:17Z,2025-01-17T13:45:29Z
iUU4,10,S3,1,2025-01-17T13:45:29Z,2025-01-17T13:45:30Z
iUU4,10,S4,59,2025-01-17T13:45:30Z,2025-01-17T13:46:29Z
iiWK,1,S0,0,2025-01-15T05:15:55Z,2025-01-15T05:15:55Z
iiWK,1,S1,3,2025-01-15T05:15:55Z,2025-01-15T05:15:58Z
ipym,1,S0,0,2025-01-14T17:36:20Z,2025-01-14T17:36:20Z
ipym,1,S1,253,2025-01-14T17:36:20Z,2025-01-14T17:40:33Z
ipym,1,S2,438,2025-01-14T17:40:33Z,2025-01-14T17:47:51Z
ipym,1,S3,12,2025-01-14T17:47:51Z,2025-01-14T17:48:03Z
ipym,2,S2,88,2025-01-14T17:48:03Z,2025-01-14T17:49:31Z
ipym,2,S3,170,2025-01-14T17:49:31Z,2025-01-14T17:52:21Z
ipym,3,S2,4,2025-01-14T17:52:21Z,2025-01-14T17:52:25Z
ipym,3,S3,4,2025-01-14T17:52:25Z,2025-01-14T17:52:29Z
ipym,4,S2,5,2025-01-14T17:52:29Z,2025-01-14T17:52:34Z
ipym,4,S3,4,2025-01-14T17:52:34Z,2025-01-14T17:52:38Z
ipym,5,S2,5,2025-01-14T17:52:38Z,2025-01-14T17:52:43Z
ipym,5,S3,1,2025-01-14T17:52:43Z,2025-01-14T17:52:44Z
ipym,6,S2,5,2025-01-14T17:52:44Z,2025-01-14T17:52:49Z
ipym,6,S3,3,2025-01-14T17:52:49Z,2025-01-14T17:52:52Z
ipym,7,S2,4,2025-01-14T17:52:52Z,2025-01-14T17:52:56Z
ipym,7,S3,2,2025-01-14T17:52:56Z,2025-01-14T17:52:58Z
ipym,8,S2,4,2025-01-14T17:52:58Z,2025-01-14T17:53:02Z
ipym,8,S3,2,2025-01-14T17:53:02Z,2025-01-14T17:53:04Z
ipym,9,S2,3,2025-01-14T17:53:04Z,2025-01-14T17:53:07Z
ipym,9,S3,4,2025-01-14T17:53:07Z,2025-01-14T17:53:11Z
ipym,10,S2,3,2025-01-14T17:53:11Z,2025-01-14T17:53:14Z
ipym,10,S3,1,2025-01-14T17:53:14Z,2025-01-14T17:53:15Z
ipym,10,S4,247,2025-01-14T17:53:15Z,2025-01-14T17:57:22Z
l005,1,S0,0,2025-01-14T19:11:25Z,2025-01-14T19:11:25Z
l005,1,S1,1226,2025-01-14T19:11:25Z,2025-01-14T19:31:51Z
l005,1,S2,32,2025-01-14T19:31:51Z,2025-01-14T19:32:23Z
l005,1,S3,12,2025-01-14T19:32:23Z,2025-01-14T19:32:35Z
l005,2,S2,9,2025-01-14T19:32:35Z,2025-01-14T19:32:44Z
l005,2,S3,5,2025-01-14T19:32:44Z,2025-01-14T19:32:49Z
l005,3,S2,4,2025-01-14T19:32:49Z,2025-01-14T19:32:53Z
l005,3,S3,7,2025-01-14T19:32:53Z,2025-01-14T19:33:00Z
l005,4,S2,3,2025-01-14T19:33:00Z,2025-01-14T19:33:03Z
l005,4,S3,11,2025-01-14T19:33:03Z,2025-01-14T19:33:14Z
l005,5,S2,8,2025-01-14T19:33:14Z,2025-01-14T19:33:22Z
l005,5,S3,2,2025-01-14T19:33:22Z,2025-01-14T19:33:24Z
l005,6,S2,6,2025-01-14T19:33:24Z,2025-01-14T19:33:30Z
l005,6,S3,4,2025-01-14T19:33:30Z,2025-01-14T19:33:34Z
l005,7,S2,3,2025-01-14T19:33:34Z,2025-01-14T19:33:37Z
l005,7,S3,2,2025-01-14T19:33:37Z,2025-01-14T19:33:39Z
l005,8,S2,5,2025-01-14T19:33:39Z,2025-01-14T19:33:44Z
l005,8,S3,3,2025-01-14T19:33:44Z,2025-01-14T19:33:47Z
l005,9,S2,8,2025-01-14T19:33:47Z,2025-01-14T19:33:55Z
l005,9,S3,147,2025-01-14T19:33:55Z,2025-01-14T19:36:22Z
l005,10,S2,10,2025-01-14T19:36:22Z,2025-01-14T19:36:32Z
l005,10,S3,11,2025-01-14T19:36:32Z,2025-01-14T19:36:43Z
l005,10,S4,39,2025-01-14T19:36:43Z,2025-01-14T19:37:22Z
lrCh,1,S0,0,2025-01-15T10:56:58Z,2025-01-15T10:56:58Z
lrCh,1,S1,289217,2025-01-15T10:56:58Z,2025-01-18T19:17:15Z
lrCh,1,S2,77,2025-01-18T19:17:15Z,2025-01-18T19:18:32Z
lrCh,1,S3,99,2025-01-18T19:18:32Z,2025-01-18T19:20:11Z
lrCh,2,S2,23,2025-01-18T19:20:11Z,2025-01-18T19:20:34Z
lrCh,2,S3,13,2025-01-18T19:20:34Z,2025-01-18T19:20:47Z
lrCh,3,S2,27,2025-01-18T19:20:47Z,2025-01-18T19:21:14Z
lrCh,3,S3,56,2025-01-18T19:21:14Z,2025-01-18T19:22:10Z
lrCh,4,S2,50,2025-01-18T19:22:10Z,2025-01-18T19:23:00Z
lrCh,4,S3,40,2025-01-18T19:23:00Z,2025-01-18T19:23:40Z
lrCh,5,S2,14,2025-01-18T19:23:40Z,2025-01-18T19:23:54Z
lrCh,5,S3,43,2025-01-18T19:23:54Z,2025-01-18T19:24:37Z
lrCh,6,S2,9,2025-01-18T19:24:37Z,2025-01-18T19:24:46Z
lrCh,6,S3,38,2025-01-18T19:24:46Z,2025-01-18T19:25:24Z
lrCh,7,S2,12,2025-01-18T19:25:24Z,2025-01-18T19:25:36Z
lrCh,7,S3,36,2025-01-18T19:25:36Z,2025-01-18T19:26:12Z
lrCh,8,S2,11,2025-01-18T19:26:12Z,2025-01-18T19:26:23Z
lrCh,8,S3,22,2025-01-18T19:26:23Z,2025-01-18T19:26:45Z
lrCh,9,S2,9,2025-01-18T19:26:45Z,2025-01-18T19:26:54Z
lrCh,9,S3,24,2025-01-18T19:26:54Z,2025-01-18T19:27:18Z
lrCh,10,S2,11,2025-01-18T19:27:18Z,2025-01-18T19:27:29Z
lrCh,10,S3,18,2025-01-18T19:27:29Z,2025-01-18T19:27:47Z
lrCh,10,S4,108,2025-01-18T19:27:47Z,2025-01-18T19:29:35Z
mYOH,1,S0,0,2025-01-14T20:17:48Z,2025-01-14T20:17:48Z
mYOH,1,S1,512395,2025-01-14T20:17:48Z,2025-01-20T18:37:43Z
mYOH,1,S2,28,2025-01-20T18:37:43Z,2025-01-20T18:38:11Z
mYOH,1,S3,12,2025-01-20T18:38:11Z,2025-01-20T18:38:23Z
mYOH,2,S2,13,2025-01-20T18:38:23Z,2025-01-20T18:38:36Z
mYOH,2,S3,3,2025-01-20T18:38:36Z,2025-01-20T18:38:39Z
mYOH,3,S2,5,2025-01-20T18:38:39Z,2025-01-20T18:38:44Z
mYOH,3,S3,2,2025-01-20T18:38:44Z,2025-01-20T18:38:46Z
mYOH,4,S2,12,2025-01-20T18:38:46Z,2025-01-20T18:38:58Z
mYOH,4,S3,2,2025-01-20T18:38:58Z,2025-01-20T18:39:00Z
mYOH,5,S2,9,2025-01-20T18:39:00Z,2025-01-20T18:39:09Z
mYOH,5,S3,2,2025-01-20T18:39:09Z,2025-01-20T18:39:11Z
mYOH,6,S2,7,2025-01-20T18:39:11Z,2025-01-20T18:39:18Z
mYOH,6,S3,3,2025-01-20T18:39:18Z,2025-01-20T18:39:21Z
mYOH,7,S2,11,2025-01-20T18:39:21Z,2025-01-20T18:39:32Z
mYOH,7,S3,3,2025-01-20T18:39:32Z,2025-01-20T18:39:35Z
mYOH,8,S2,4,2025-01-20T18:39:35Z,2025-01-20T18:39:39Z
mYOH,8,S3,2,2025-01-20T18:39:39Z,2025-01-20T18:39:41Z
mYOH,9,S2,6,2025-01-20T18:39:41Z,2025-01-20T18:39:47Z
mYOH,9,S3,2,2025-01-20T18:39:47Z,2025-01-20T18:39:49Z
mYOH,10,S2,5,2025-01-20T18:39:49Z,2025-01-20T18:39:54Z
mYOH,10,S3,3,2025-01-20T18:39:54Z,2025-01-20T18:39:57Z
mYOH,10,S4,28,2025-01-20T18:39:57Z,2025-01-20T18:40:25Z
n97K,1,S0,0,2025-01-14T14:09:43Z,2025-01-14T14:09:43Z
n97K,1,S1,3,2025-01-14T14:09:43Z,2025-01-14T14:09:46Z
n97K,1,S2,75,2025-01-14T14:09:46Z,2025-01-14T14:11:01Z
n97K,1,S3,13,2025-01-14T14:11:01Z,2025-01-14T14:11:14Z
n97K,2,S2,15,2025-01-14T14:11:14Z,2025-01-14T14:11:29Z
n97K,2,S3,7,2025-01-14T14:11:29Z,2025-01-14T14:11:36Z
n97K,3,S2,7,2025-01-14T14:11:36Z,2025-01-14T14:11:43Z
n97K,3,S3,1,2025-01-14T14:11:43Z,2025-01-14T14:11:44Z
n97K,4,S2,7,2025-01-14T14:11:44Z,2025-01-14T14:11:51Z
n97K,4,S3,3,2025-01-14T14:11:51Z,2025-01-14T14:11:54Z
n97K,5,S2,5,2025-01-14T14:11:54Z,2025-01-14T14:11:59Z
n97K,5,S3,5,2025-01-14T14:11:59Z,2025-01-14T14:12:04Z
n97K,6,S2,5,2025-01-14T14:12:04Z,2025-01-14T14:12:09Z
n97K,6,S3,2,2025-01-14T14:12:09Z,2025-01-14T14:12:11Z
n97K,7,S2,3,2025-01-14T14:12:11Z,2025-01-14T14:12:14Z
n97K,7,S3,1,2025-01-14T14:12:14Z,2025-01-14T14:12:15Z
n97K,8,S2,4,2025-01-14T14:12:15Z,2025-01-14T14:12:19Z
n97K,8,S3,1,2025-01-14T14:12:19Z,2025-01-14T14:12:20Z
n97K,9,S2,4,2025-01-14T14:12:20Z,2025-01-14T14:12:24Z
n97K,9,S3,1,2025-01-14T14:12:24Z,2025-01-14T14:12:25Z
n97K,10,S2,3,2025-01-14T14:12:25Z,2025-01-14T14:12:28Z
n97K,10,S3,1,2025-01-14T14:12:28Z,2025-01-14T14:12:29Z
n97K,10,S4,44,2025-01-14T14:12:29Z,2025-01-14T14:13:13Z
o4Iz,1,S0,0,2025-01-14T13:54:36Z,2025-01-14T13:54:36Z
o4Iz,1,S1,1,2025-01-14T13:54:36Z,2025-01-14T13:54:37Z
odMO,1,S0,0,2025-01-20T11:43:31Z,2025-01-20T11:43:31Z
odMO,1,S1,527,2025-01-20T11:43:31Z,2025-01-20T11:52:18Z
odMO,1,S2,59,2025-01-20T11:52:18Z,2025-01-20T11:53:17Z
odMO,1,S3,8,2025-01-20T11:53:17Z,2025-01-20T11:53:25Z
odMO,2,S2,18,2025-01-20T11:53:25Z,2025-01-20T11:53:43Z
odMO,2,S3,1,2025-01-20T11:53:43Z,2025-01-20T11:53:44Z
odMO,3,S2,6,2025-01-20T11:53:44Z,2025-01-20T11:53:50Z
odMO,3,S3,5,2025-01-20T11:53:50Z,2025-01-20T11:53:55Z
rE97,1,S0,0,2025-01-14T14:20:22Z,2025-01-14T14:20:22Z
rE97,1,S1,3,2025-01-14T14:20:22Z,2025-01-14T14:20:25Z
rE97,1,S2,62,2025-01-14T14:20:25Z,2025-01-14T14:21:27Z
rE97,1,S3,21,2025-01-14T14:21:27Z,2025-01-14T14:21:48Z
rE97,2,S2,36,2025-01-14T14:21:48Z,2025-01-14T14:22:24Z
rE97,2,S3,5,2025-01-14T14:22:24Z,2025-01-14T14:22:29Z
rE97,3,S2,10,2025-01-14T14:22:29Z,2025-01-14T14:22:39Z
rE97,3,S3,3,2025-01-14T14:22:39Z,2025-01-14T14:22:42Z
rE97,4,S2,16,2025-01-14T14:22:42Z,2025-01-14T14:22:58Z
rE97,4,S3,2,2025-01-14T14:22:58Z,2025-01-14T14:23:00Z
rE97,5,S2,7,2025-01-14T14:23:00Z,2025-01-14T14:23:07Z
rE97,5,S3,6,2025-01-14T14:23:07Z,2025-01-14T14:23:13Z
rE97,6,S2,58,2025-01-14T14:23:13Z,2025-01-14T14:24:11Z
rE97,6,S3,1,2025-01-14T14:24:11Z,2025-01-14T14:24:12Z
rE97,7,S2,19,2025-01-14T14:24:12Z,2025-01-14T14:24:31Z
rE97,7,S3,1,2025-01-14T14:24:31Z,2025-01-14T14:24:32Z
rE97,8,S2,348,2025-01-14T14:24:32Z,2025-01-14T14:30:20Z
rE97,8,S3,6,2025-01-14T14:30:20Z,2025-01-14T14:30:26Z
rE97,9,S2,16,2025-01-14T14:30:26Z,2025-01-14T14:30:42Z
rE97,9,S3,2,2025-01-14T14:30:42Z,2025-01-14T14:30:44Z
rE97,10,S2,19,2025-01-14T14:30:44Z,2025-01-14T14:31:03Z
rE97,10,S3,1,2025-01-14T14:31:03Z,2025-01-14T14:31:04Z
rE97,10,S4,32,2025-01-14T14:31:04Z,2025-01-14T14:31:36Z
ugLe,1,S0,0,2025-01-18T13:00:53Z,2025-01-18T13:00:53Z
ugLe,1,S1,138,2025-01-18T13:00:53Z,2025-01-18T13:03:11Z
ugLe,1,S2,65,2025-01-18T13:03:11Z,2025-01-18T13:04:16Z
ugLe,1,S3,15,2025-01-18T13:04:16Z,2025-01-18T13:04:31Z
ugLe,2,S2,23,2025-01-18T13:04:31Z,2025-01-18T13:04:54Z
ugLe,2,S3,7,2025-01-18T13:04:54Z,2025-01-18T13:05:01Z
ugLe,3,S2,13,2025-01-18T13:05:01Z,2025-01-18T13:05:14Z
ugLe,3,S3,7,2025-01-18T13:05:14Z,2025-01-18T13:05:21Z
ugLe,4,S2,9,2025-01-18T13:05:21Z,2025-01-18T13:05:30Z
ugLe,4,S3,12,2025-01-18T13:05:30Z,2025-01-18T13:05:42Z
ugLe,5,S2,6,2025-01-18T13:05:42Z,2025-01-18T13:05:48Z
ugLe,5,S3,2,2025-01-18T13:05:48Z,2025-01-18T13:05:50Z
ugLe,6,S2,24,2025-01-18T13:05:50Z,2025-01-18T13:06:14Z
ugLe,6,S3,5,2025-01-18T13:06:14Z,2025-01-18T13:06:19Z
ugLe,7,S2,11,2025-01-18T13:06:19Z,2025-01-18T13:06:30Z
ugLe,7,S3,4,2025-01-18T13:06:30Z,2025-01-18T13:06:34Z
ugLe,8,S2,12,2025-01-18T13:06:34Z,2025-01-18T13:06:46Z
ugLe,8,S3,2,2025-01-18T13:06:46Z,2025-01-18T13:06:48Z
ugLe,9,S2,8,2025-01-18T13:06:48Z,2025-01-18T13:06:56Z
ugLe,9,S3,3,2025-01-18T13:06:56Z,2025-01-18T13:06:59Z
ugLe,10,S2,8,2025-01-18T13:06:59Z,2025-01-18T13:07:07Z
ugLe,10,S3,2,2025-01-18T13:07:07Z,2025-01-18T13:07:09Z
ugLe,10,S4,66,2025-01-18T13:07:09Z,2025-01-18T13:08:15Z
