id,round,page_name,time_spent,time_entered,time_done
6swO,4,S2,4,2024-01-22T23:06:59Z,2024-01-22T23:07:03Z
6swO,4,S3,1,2024-01-22T23:07:03Z,2024-01-22T23:07:04Z
6swO,5,S2,4,2024-01-22T23:07:04Z,2024-01-22T23:07:08Z
6swO,5,S3,1,2024-01-22T23:07:08Z,2024-01-22T23:07:09Z
6swO,6,S2,144,2024-01-22T23:07:09Z,2024-01-22T23:09:33Z
6swO,6,S3,3,2024-01-22T23:09:33Z,2024-01-22T23:09:36Z
6swO,7,S2,3,2024-01-22T23:09:36Z,2024-01-22T23:09:39Z
6swO,7,S3,1,2024-01-22T23:09:39Z,2024-01-22T23:09:40Z
6swO,8,S2,2,2024-01-22T23:09:40Z,2024-01-22T23:09:42Z
6swO,8,S3,1,2024-01-22T23:09:42Z,2024-01-22T23:09:43Z
6swO,9,S2,2,2024-01-22T23:09:43Z,2024-01-22T23:09:45Z
6swO,9,S3,1,2024-01-22T23:09:45Z,2024-01-22T23:09:46Z
6swO,10,S2,3,2024-01-22T23:09:46Z,2024-01-22T23:09:49Z
6swO,10,S3,1,2024-01-22T23:09:49Z,2024-01-22T23:09:50Z
A61k,1,S0,0,2024-01-19T14:02:37Z,2024-01-19T14:02:37Z
A61k,1,S1,165,2024-01-19T14:02:37Z,2024-01-19T14:05:22Z
A61k,1,S2,31,2024-01-19T14:05:22Z,2024-01-19T14:05:53Z
A61k,1,S3,20,2024-01-19T14:05:53Z,2024-01-19T14:06:13Z
A61k,2,S2,15,2024-01-19T14:06:13Z,2024-01-19T14:06:28Z
A61k,2,S3,8,2024-01-19T14:06:28Z,2024-01-19T14:06:36Z
A61k,3,S2,8,2024-01-19T14:06:36Z,2024-01-19T14:06:44Z
A61k,3,S3,10,2024-01-19T14:06:44Z,2024-01-19T14:06:54Z
A61k,4,S2,9,2024-01-19T14:06:54Z,2024-01-19T14:07:03Z
A61k,4,S3,6,2024-01-19T14:07:03Z,2024-01-19T14:07:09Z
A61k,5,S2,7,2024-01-19T14:07:09Z,2024-01-19T14:07:16Z
A61k,5,S3,7,2024-01-19T14:07:16Z,2024-01-19T14:07:23Z
A61k,6,S2,7,2024-01-19T14:07:23Z,2024-01-19T14:07:30Z
A61k,6,S3,4,2024-01-19T14:07:30Z,2024-01-19T14:07:34Z
A61k,7,S2,6,2024-01-19T14:07:34Z,2024-01-19T14:07:40Z
A61k,7,S3,2,2024-01-19T14:07:40Z,2024-01-19T14:07:42Z
A61k,8,S2,6,2024-01-19T14:07:42Z,2024-01-19T14:07:48Z
A61k,8,S3,2,2024-01-19T14:07:48Z,2024-01-19T14:07:50Z
A61k,9,S2,5,2024-01-19T14:07:50Z,2024-01-19T14:07:55Z
A61k,9,S3,2,2024-01-19T14:07:55Z,2024-01-19T14:07:57Z
A61k,10,S2,5,2024-01-19T14:07:57Z,2024-01-19T14:08:02Z
A61k,10,S3,2,2024-01-19T14:08:02Z,2024-01-19T14:08:04Z
A61k,10,S4,508,2024-01-19T14:08:04Z,2024-01-19T14:16:32Z
AmqY,1,S0,0,2024-01-16T16:11:57Z,2024-01-16T16:11:57Z
AmqY,1,S1,341,2024-01-16T16:11:57Z,2024-01-16T16:17:38Z
AmqY,1,S2,5,2024-01-16T16:17:38Z,2024-01-16T16:17:43Z
AmqY,1,S3,1,2024-01-16T16:17:43Z,2024-01-16T16:17:44Z
AmqY,2,S2,3,2024-01-16T16:17:44Z,2024-01-16T16:17:47Z
AmqY,2,S3,1,2024-01-16T16:17:47Z,2024-01-16T16:17:48Z
AmqY,3,S2,2,2024-01-16T16:17:48Z,2024-01-16T16:17:50Z
AmqY,3,S3,1,2024-01-16T16:17:50Z,2024-01-16T16:17:51Z
AmqY,4,S2,2,2024-01-16T16:17:51Z,2024-01-16T16:17:53Z
AmqY,4,S3,1,2024-01-16T16:17:53Z,2024-01-16T16:17:54Z
AmqY,5,S2,2,2024-01-16T16:17:54Z,2024-01-16T16:17:56Z
AmqY,5,S3,1,2024-01-16T16:17:56Z,2024-01-16T16:17:57Z
AmqY,6,S2,4,2024-01-16T16:17:57Z,2024-01-16T16:18:01Z
AmqY,6,S3,1,2024-01-16T16:18:01Z,2024-01-16T16:18:02Z
AmqY,7,S2,2,2024-01-16T16:18:02Z,2024-01-16T16:18:04Z
AmqY,7,S3,1,2024-01-16T16:18:04Z,2024-01-16T16:18:05Z
AmqY,8,S2,3,2024-01-16T16:18:05Z,2024-01-16T16:18:08Z
AmqY,8,S3,1,2024-01-16T16:18:08Z,2024-01-16T16:18:09Z
AmqY,9,S2,4,2024-01-16T16:18:09Z,2024-01-16T16:18:13Z
AmqY,9,S3,1,2024-01-16T16:18:13Z,2024-01-16T16:18:14Z
BgJ2,1,S0,0,2024-01-18T16:40:54Z,2024-01-18T16:40:54Z
BgJ2,1,S1,288,2024-01-18T16:40:54Z,2024-01-18T16:45:42Z
BgJ2,1,S2,29,2024-01-18T16:45:42Z,2024-01-18T16:46:11Z
BgJ2,1,S3,54,2024-01-18T16:46:11Z,2024-01-18T16:47:05Z
BgJ2,2,S2,35,2024-01-18T16:47:05Z,2024-01-18T16:47:40Z
BgJ2,2,S3,4,2024-01-18T16:47:40Z,2024-01-18T16:47:44Z
BgJ2,3,S2,25,2024-01-18T16:47:44Z,2024-01-18T16:48:09Z
BgJ2,3,S3,2,2024-01-18T16:48:09Z,2024-01-18T16:48:11Z
BgJ2,4,S2,11,2024-01-18T16:48:11Z,2024-01-18T16:48:22Z
BgJ2,4,S3,1,2024-01-18T16:48:22Z,2024-01-18T16:48:23Z
BgJ2,5,S2,21,2024-01-18T16:48:23Z,2024-01-18T16:48:44Z
BgJ2,5,S3,1,2024-01-18T16:48:44Z,2024-01-18T16:48:45Z
BgJ2,6,S2,11,2024-01-18T16:48:45Z,2024-01-18T16:48:56Z
BgJ2,6,S3,2,2024-01-18T16:48:56Z,2024-01-18T16:48:58Z
BgJ2,7,S2,22,2024-01-18T16:48:58Z,2024-01-18T16:49:20Z
BgJ2,7,S3,1,2024-01-18T16:49:20Z,2024-01-18T16:49:21Z
BgJ2,8,S2,5,2024-01-18T16:49:21Z,2024-01-18T16:49:26Z
BgJ2,8,S3,3,2024-01-18T16:49:26Z,2024-01-18T16:49:29Z
BgJ2,9,S2,11,2024-01-18T16:49:29Z,2024-01-18T16:49:40Z
BgJ2,9,S3,1,2024-01-18T16:49:40Z,2024-01-18T16:49:41Z
BgJ2,10,S2,13,2024-01-18T16:49:41Z,2024-01-18T16:49:54Z
BgJ2,10,S3,1,2024-01-18T16:49:54Z,2024-01-18T16:49:55Z
BgJ2,10,S4,63,2024-01-18T16:49:55Z,2024-01-18T16:50:58Z
CaNW,1,S0,0,2024-01-22T07:57:47Z,2024-01-22T07:57:47Z
CaNW,1,S1,8292,2024-01-22T07:57:47Z,2024-01-22T10:15:59Z
CaNW,1,S2,8683,2024-01-22T10:15:59Z,2024-01-22T12:40:42Z
CaNW,1,S3,98,2024-01-22T12:40:42Z,2024-01-22T12:42:20Z
CaNW,2,S2,21,2024-01-22T12:42:20Z,2024-01-22T12:42:41Z
CaNW,2,S3,20,2024-01-22T12:42:41Z,2024-01-22T12:43:01Z
CaNW,3,S2,5,2024-01-22T12:43:01Z,2024-01-22T12:43:06Z
CaNW,3,S3,3,2024-01-22T12:43:06Z,2024-01-22T12:43:09Z
CaNW,4,S2,36,2024-01-22T12:43:09Z,2024-01-22T12:43:45Z
CaNW,4,S3,2,2024-01-22T12:43:45Z,2024-01-22T12:43:47Z
CaNW,5,S2,23,2024-01-22T12:43:47Z,2024-01-22T12:44:10Z
CaNW,5,S3,3,2024-01-22T12:44:10Z,2024-01-22T12:44:13Z
CaNW,6,S2,4,2024-01-22T12:44:13Z,2024-01-22T12:44:17Z
CaNW,6,S3,1,2024-01-22T12:44:17Z,2024-01-22T12:44:18Z
CaNW,7,S2,13,2024-01-22T12:44:18Z,2024-01-22T12:44:31Z
CaNW,7,S3,1,2024-01-22T12:44:31Z,2024-01-22T12:44:32Z
CaNW,8,S2,8,2024-01-22T12:44:32Z,2024-01-22T12:44:40Z
CaNW,8,S3,1,2024-01-22T12:44:40Z,2024-01-22T12:44:41Z
CaNW,9,S2,7,2024-01-22T12:44:41Z,2024-01-22T12:44:48Z
CaNW,9,S3,2,2024-01-22T12:44:48Z,2024-01-22T12:44:50Z
CaNW,10,S2,4,2024-01-22T12:44:50Z,2024-01-22T12:44:54Z
CaNW,10,S3,1,2024-01-22T12:44:54Z,2024-01-22T12:44:55Z
CaNW,10,S4,84,2024-01-22T12:44:55Z,2024-01-22T12:46:19Z
E3NI,1,S0,0,2024-01-22T21:15:29Z,2024-01-22T21:15:29Z
E3NI,1,S1,4,2024-01-22T21:15:29Z,2024-01-22T21:15:33Z
E3NI,1,S2,5,2024-01-22T21:15:33Z,2024-01-22T21:15:38Z
E3NI,1,S3,2,2024-01-22T21:15:38Z,2024-01-22T21:15:40Z
E3NI,2,S2,6,2024-01-22T21:15:40Z,2024-01-22T21:15:46Z
E3NI,2,S3,2,2024-01-22T21:15:46Z,2024-01-22T21:15:48Z
E3NI,3,S2,6,2024-01-22T21:15:48Z,2024-01-22T21:15:54Z
E3NI,3,S3,2,2024-01-22T21:15:54Z,2024-01-22T21:15:56Z
E3NI,4,S2,6,2024-01-22T21:15:56Z,2024-01-22T21:16:02Z
E3NI,4,S3,1,2024-01-22T21:16:02Z,2024-01-22T21:16:03Z
E3NI,5,S2,7,2024-01-22T21:16:03Z,2024-01-22T21:16:10Z
E3NI,5,S3,2,2024-01-22T21:16:10Z,2024-01-22T21:16:12Z
E3NI,6,S2,5,2024-01-22T21:16:12Z,2024-01-22T21:16:17Z
E3NI,6,S3,3,2024-01-22T21:16:17Z,2024-01-22T21:16:20Z
E3NI,7,S2,6,2024-01-22T21:16:20Z,2024-01-22T21:16:26Z
E3NI,7,S3,2,2024-01-22T21:16:26Z,2024-01-22T21:16:28Z
E3NI,8,S2,6,2024-01-22T21:16:28Z,2024-01-22T21:16:34Z
E3NI,8,S3,3,2024-01-22T21:16:34Z,2024-01-22T21:16:37Z
E3NI,9,S2,8,2024-01-22T21:16:37Z,2024-01-22T21:16:45Z
E3NI,9,S3,3,2024-01-22T21:16:45Z,2024-01-22T21:16:48Z
E3NI,10,S2,7,2024-01-22T21:16:48Z,2024-01-22T21:16:55Z
E3NI,10,S3,26,2024-01-22T21:16:55Z,2024-01-22T21:17:21Z
E3NI,10,S4,56,2024-01-22T21:17:21Z,2024-01-22T21:18:17Z
EjYW,1,S0,0,2024-01-22T13:00:47Z,2024-01-22T13:00:47Z
EjYW,1,S1,102,2024-01-22T13:00:47Z,2024-01-22T13:02:29Z
EjYW,1,S2,45,2024-01-22T13:02:29Z,2024-01-22T13:03:14Z
EjYW,1,S3,6,2024-01-22T13:03:14Z,2024-01-22T13:03:20Z
EjYW,2,S2,45,2024-01-22T13:03:20Z,2024-01-22T13:04:05Z
EjYW,2,S3,2,2024-01-22T13:04:05Z,2024-01-22T13:04:07Z
EjYW,3,S2,5,2024-01-22T13:04:07Z,2024-01-22T13:04:12Z
EjYW,3,S3,1,2024-01-22T13:04:12Z,2024-01-22T13:04:13Z
EjYW,4,S2,3,2024-01-22T13:04:13Z,2024-01-22T13:04:16Z
EjYW,4,S3,2,2024-01-22T13:04:16Z,2024-01-22T13:04:18Z
EjYW,5,S2,39,2024-01-22T13:04:18Z,2024-01-22T13:04:57Z
EjYW,5,S3,2,2024-01-22T13:04:57Z,2024-01-22T13:04:59Z
EjYW,6,S2,10,2024-01-22T13:04:59Z,2024-01-22T13:05:09Z
EjYW,6,S3,1,2024-01-22T13:05:09Z,2024-01-22T13:05:10Z
EjYW,7,S2,7,2024-01-22T13:05:10Z,2024-01-22T13:05:17Z
EjYW,7,S3,1,2024-01-22T13:05:17Z,2024-01-22T13:05:18Z
EjYW,8,S2,7,2024-01-22T13:05:18Z,2024-01-22T13:05:25Z
EjYW,8,S3,2,2024-01-22T13:05:25Z,2024-01-22T13:05:27Z
EjYW,9,S2,3,2024-01-22T13:05:27Z,2024-01-22T13:05:30Z
EjYW,9,S3,1,2024-01-22T13:05:30Z,2024-01-22T13:05:31Z
EjYW,10,S2,5,2024-01-22T13:05:31Z,2024-01-22T13:05:36Z
EjYW,10,S3,12,2024-01-22T13:05:36Z,2024-01-22T13:05:48Z
EjYW,10,S4,59,2024-01-22T13:05:48Z,2024-01-22T13:06:47Z
FqEC,1,S0,0,2024-01-22T00:14:21Z,2024-01-22T00:14:21Z
FqEC,1,S1,7,2024-01-22T00:14:21Z,2024-01-22T00:14:28Z
FqEC,1,S2,75,2024-01-22T00:14:28Z,2024-01-22T00:15:43Z
FqEC,1,S3,31,2024-01-22T00:15:43Z,2024-01-22T00:16:14Z
FqEC,2,S2,12,2024-01-22T00:16:14Z,2024-01-22T00:16:26Z
FqEC,2,S3,40,2024-01-22T00:16:26Z,2024-01-22T00:17:06Z
FqEC,3,S2,4,2024-01-22T00:17:06Z,2024-01-22T00:17:10Z
FqEC,3,S3,7,2024-01-22T00:17:10Z,2024-01-22T00:17:17Z
FqEC,4,S2,5,2024-01-22T00:17:17Z,2024-01-22T00:17:22Z
FqEC,4,S3,6,2024-01-22T00:17:22Z,2024-01-22T00:17:28Z
FqEC,5,S2,36,2024-01-22T00:17:28Z,2024-01-22T00:18:04Z
FqEC,5,S3,28,2024-01-22T00:18:04Z,2024-01-22T00:18:32Z
FqEC,6,S2,11,2024-01-22T00:18:32Z,2024-01-22T00:18:43Z
FqEC,6,S3,33,2024-01-22T00:18:43Z,2024-01-22T00:19:16Z
FqEC,7,S2,37,2024-01-22T00:19:16Z,2024-01-22T00:19:53Z
FqEC,7,S3,3,2024-01-22T00:19:53Z,2024-01-22T00:19:56Z
FqEC,8,S2,8,2024-01-22T00:19:56Z,2024-01-22T00:20:04Z
FqEC,8,S3,1,2024-01-22T00:20:04Z,2024-01-22T00:20:05Z
FqEC,9,S2,5,2024-01-22T00:20:05Z,2024-01-22T00:20:10Z
FqEC,9,S3,4,2024-01-22T00:20:10Z,2024-01-22T00:20:14Z
FqEC,10,S2,4,2024-01-22T00:20:14Z,2024-01-22T00:20:18Z
FqEC,10,S3,10,2024-01-22T00:20:18Z,2024-01-22T00:20:28Z
FqEC,10,S4,59,2024-01-22T00:20:28Z,2024-01-22T00:21:27Z
HelR,1,S0,0,2024-01-22T20:18:12Z,2024-01-22T20:18:12Z
HelR,1,S1,1651,2024-01-22T20:18:12Z,2024-01-22T20:45:43Z
HelR,1,S2,10,2024-01-22T20:45:43Z,2024-01-22T20:45:53Z
HelR,1,S3,2,2024-01-22T20:45:53Z,2024-01-22T20:45:55Z
HelR,2,S2,7,2024-01-22T20:45:55Z,2024-01-22T20:46:02Z
HelR,2,S3,2,2024-01-22T20:46:02Z,2024-01-22T20:46:04Z
HelR,3,S2,4,2024-01-22T20:46:04Z,2024-01-22T20:46:08Z
HelR,3,S3,2,2024-01-22T20:46:08Z,2024-01-22T20:46:10Z
HelR,4,S2,3,2024-01-22T20:46:10Z,2024-01-22T20:46:13Z
HelR,4,S3,1,2024-01-22T20:46:13Z,2024-01-22T20:46:14Z
HelR,5,S2,4,2024-01-22T20:46:14Z,2024-01-22T20:46:18Z
HelR,5,S3,5,2024-01-22T20:46:18Z,2024-01-22T20:46:23Z
HelR,6,S2,4,2024-01-22T20:46:23Z,2024-01-22T20:46:27Z
HelR,6,S3,2,2024-01-22T20:46:27Z,2024-01-22T20:46:29Z
HelR,7,S2,7,2024-01-22T20:46:29Z,2024-01-22T20:46:36Z
HelR,7,S3,5,2024-01-22T20:46:36Z,2024-01-22T20:46:41Z
HelR,8,S2,5,2024-01-22T20:46:41Z,2024-01-22T20:46:46Z
HelR,8,S3,3,2024-01-22T20:46:46Z,2024-01-22T20:46:49Z
HelR,9,S2,12,2024-01-22T20:46:49Z,2024-01-22T20:47:01Z
IwIa,1,S0,0,2024-01-18T13:27:44Z,2024-01-18T13:27:44Z
IwIa,1,S1,30003,2024-01-18T13:27:44Z,2024-01-18T21:47:47Z
IwIa,1,S2,149,2024-01-18T21:47:47Z,2024-01-18T21:50:16Z
IwIa,1,S3,30,2024-01-18T21:50:16Z,2024-01-18T21:50:46Z
IwIa,2,S2,8,2024-01-18T21:50:46Z,2024-01-18T21:50:54Z
IwIa,2,S3,33,2024-01-18T21:50:54Z,2024-01-18T21:51:27Z
IwIa,3,S2,5,2024-01-18T21:51:27Z,2024-01-18T21:51:32Z
IwIa,3,S3,2,2024-01-18T21:51:32Z,2024-01-18T21:51:34Z
IwIa,4,S2,3,2024-01-18T21:51:34Z,2024-01-18T21:51:37Z
IwIa,4,S3,1,2024-01-18T21:51:37Z,2024-01-18T21:51:38Z
IwIa,5,S2,4,2024-01-18T21:51:38Z,2024-01-18T21:51:42Z
IwIa,5,S3,4,2024-01-18T21:51:42Z,2024-01-18T21:51:46Z
IwIa,6,S2,3,2024-01-18T21:51:46Z,2024-01-18T21:51:49Z
IwIa,6,S3,1,2024-01-18T21:51:49Z,2024-01-18T21:51:50Z
IwIa,7,S2,3,2024-01-18T21:51:50Z,2024-01-18T21:51:53Z
IwIa,7,S3,1,2024-01-18T21:51:53Z,2024-01-18T21:51:54Z
IwIa,8,S2,3,2024-01-18T21:51:54Z,2024-01-18T21:51:57Z
IwIa,8,S3,1,2024-01-18T21:51:57Z,2024-01-18T21:51:58Z
IwIa,9,S2,3,2024-01-18T21:51:58Z,2024-01-18T21:52:01Z
IwIa,9,S3,1,2024-01-18T21:52:01Z,2024-01-18T21:52:02Z
IwIa,10,S2,4,2024-01-18T21:52:02Z,2024-01-18T21:52:06Z
IwIa,10,S3,0,2024-01-18T21:52:06Z,2024-01-18T21:52:06Z
IwIa,10,S4,158,2024-01-18T21:52:06Z,2024-01-18T21:54:44Z
J7s2,1,S0,0,2024-01-22T21:24:25Z,2024-01-22T21:24:25Z
J7s2,1,S1,365,2024-01-22T21:24:25Z,2024-01-22T21:30:30Z
J7s2,1,S2,21,2024-01-22T21:30:30Z,2024-01-22T21:30:51Z
J7s2,1,S3,18,2024-01-22T21:30:51Z,2024-01-22T21:31:09Z
J7s2,2,S2,54,2024-01-22T21:31:09Z,2024-01-22T21:32:03Z
J7s2,2,S3,11,2024-01-22T21:32:03Z,2024-01-22T21:32:14Z
J7s2,3,S2,31,2024-01-22T21:32:14Z,2024-01-22T21:32:45Z
J7s2,3,S3,2,2024-01-22T21:32:45Z,2024-01-22T21:32:47Z
J7s2,4,S2,19,2024-01-22T21:32:47Z,2024-01-22T21:33:06Z
J7s2,4,S3,8,2024-01-22T21:33:06Z,2024-01-22T21:33:14Z
J7s2,5,S2,6,2024-01-22T21:33:14Z,2024-01-22T21:33:20Z
J7s2,5,S3,3,2024-01-22T21:33:20Z,2024-01-22T21:33:23Z
J7s2,6,S2,14,2024-01-22T21:33:23Z,2024-01-22T21:33:37Z
J7s2,6,S3,2,2024-01-22T21:33:37Z,2024-01-22T21:33:39Z
J7s2,7,S2,16,2024-01-22T21:33:39Z,2024-01-22T21:33:55Z
J7s2,7,S3,6,2024-01-22T21:33:55Z,2024-01-22T21:34:01Z
J7s2,8,S2,3,2024-01-22T21:34:01Z,2024-01-22T21:34:04Z
J7s2,8,S3,4,2024-01-22T21:34:04Z,2024-01-22T21:34:08Z
J7s2,9,S2,18,2024-01-22T21:34:08Z,2024-01-22T21:34:26Z
J7s2,9,S3,1,2024-01-22T21:34:26Z,2024-01-22T21:34:27Z
J7s2,10,S2,7,2024-01-22T21:34:27Z,2024-01-22T21:34:34Z
J7s2,10,S3,2,2024-01-22T21:34:34Z,2024-01-22T21:34:36Z
J7s2,10,S4,1602,2024-01-22T21:34:36Z,2024-01-22T22:01:18Z
O8xN,1,S0,0,2024-01-22T07:55:48Z,2024-01-22T07:55:48Z
O8xN,1,S1,3668,2024-01-22T07:55:48Z,2024-01-22T08:56:56Z
O8xN,1,S2,201,2024-01-22T08:56:56Z,2024-01-22T09:00:17Z
O8xN,1,S3,9,2024-01-22T09:00:17Z,2024-01-22T09:00:26Z
O8xN,2,S2,35,2024-01-22T09:00:26Z,2024-01-22T09:01:01Z
O8xN,2,S3,3,2024-01-22T09:01:01Z,2024-01-22T09:01:04Z
O8xN,3,S2,10,2024-01-22T09:01:04Z,2024-01-22T09:01:14Z
O8xN,3,S3,3,2024-01-22T09:01:14Z,2024-01-22T09:01:17Z
O8xN,4,S2,13,2024-01-22T09:01:17Z,2024-01-22T09:01:30Z
O8xN,4,S3,2,2024-01-22T09:01:30Z,2024-01-22T09:01:32Z
O8xN,5,S2,20,2024-01-22T09:01:32Z,2024-01-22T09:01:52Z
O8xN,5,S3,7,2024-01-22T09:01:52Z,2024-01-22T09:01:59Z
O8xN,6,S2,16,2024-01-22T09:01:59Z,2024-01-22T09:02:15Z
O8xN,6,S3,4,2024-01-22T09:02:15Z,2024-01-22T09:02:19Z
O8xN,7,S2,11,2024-01-22T09:02:19Z,2024-01-22T09:02:30Z
O8xN,7,S3,1,2024-01-22T09:02:30Z,2024-01-22T09:02:31Z
O8xN,8,S2,10,2024-01-22T09:02:31Z,2024-01-22T09:02:41Z
O8xN,8,S3,3,2024-01-22T09:02:41Z,2024-01-22T09:02:44Z
O8xN,9,S2,7,2024-01-22T09:02:44Z,2024-01-22T09:02:51Z
O8xN,9,S3,2,2024-01-22T09:02:51Z,2024-01-22T09:02:53Z
O8xN,10,S2,8,2024-01-22T09:02:53Z,2024-01-22T09:03:01Z
O8xN,10,S3,4,2024-01-22T09:03:01Z,2024-01-22T09:03:05Z
O8xN,10,S4,67,2024-01-22T09:03:05Z,2024-01-22T09:04:12Z
ORkX,1,S0,0,2024-01-21T13:32:20Z,2024-01-21T13:32:20Z
ORkX,1,S1,289,2024-01-21T13:32:20Z,2024-01-21T13:37:09Z
ORkX,1,S2,134,2024-01-21T13:37:09Z,2024-01-21T13:39:23Z
ORkX,1,S3,50,2024-01-21T13:39:23Z,2024-01-21T13:40:13Z
ORkX,2,S2,48,2024-01-21T13:40:13Z,2024-01-21T13:41:01Z
ORkX,2,S3,83,2024-01-21T13:41:01Z,2024-01-21T13:42:24Z
ORkX,3,S2,48,2024-01-21T13:42:24Z,2024-01-21T13:43:12Z
ORkX,3,S3,104,2024-01-21T13:43:12Z,2024-01-21T13:44:56Z
